zip_code,offense_type,latitude,longitude
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.26752585,-97.73656966
78741,CRIMINAL MISCHIEF,30.23597684,-97.71859364
78757,BURGLARY OF VEHICLE,30.34100412,-97.74636856
78758,FAMILY DISTURBANCE,30.38636752,-97.69086496
78701,THEFT,30.26775019,-97.75093599
78752,FAMILY DISTURBANCE,30.33466159,-97.70725658
78704,BURGLARY OF VEHICLE,30.25698841,-97.75204121
78741,FAMILY DISTURBANCE,30.23108738,-97.69622212
78753,FAMILY DISTURBANCE,30.37272291,-97.68340082
78759,BURGLARY OF VEHICLE,30.39551177,-97.75025205
78741,THEFT,30.21652532,-97.73963815
78701,BURGLARY OF VEHICLE,30.26307434,-97.73609057
78759,BURGLARY OF VEHICLE,30.3936431,-97.74623478
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.23289806,-97.71880686
78744,FAMILY DISTURBANCE,30.19433235,-97.74341271
78745,FAMILY DISTURBANCE,30.20039076,-97.79877426
78758,THEFT,30.39417998,-97.73238754
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.4142479,-97.70612296
78744,FAMILY DISTURBANCE,30.19449083,-97.75795038
78701,BURGLARY OF VEHICLE,30.25672628,-97.73852022
78759,BURGLARY OF VEHICLE,30.39447357,-97.74827473
78704,BURGLARY OF VEHICLE,30.22235873,-97.74888756
78701,BURGLARY OF VEHICLE,30.25758204,-97.73813288
78758,BURGLARY OF VEHICLE,30.39849477,-97.67984325
78758,CRIMINAL MISCHIEF,30.37468084,-97.72944958
78741,BURGLARY OF VEHICLE,30.23496305,-97.7183772
78701,THEFT,30.28169978,-97.74316326
78752,ASSAULT W/INJURY-FAM/DATE VIOL,30.33277823,-97.70500594
78701,BURGLARY OF VEHICLE,30.25758204,-97.73813288
78752,ASSAULT W/INJURY-FAM/DATE VIOL,30.33336535,-97.70466653
78702,CRIMINAL MISCHIEF,30.27047204,-97.70623964
78704,FAMILY DISTURBANCE,30.23589625,-97.74495871
78759,BURGLARY OF VEHICLE,30.39812557,-97.74388719
78758,BURGLARY OF VEHICLE,30.36723999,-97.71480331
78701,CRIMINAL MISCHIEF,30.26704845,-97.74219706
78723,THEFT,30.32029813,-97.69541662
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.27085162,-97.74176228
78741,FAMILY DISTURBANCE,30.23944562,-97.69047905
78702,FAMILY DISTURBANCE,30.25198727,-97.72145799
78745,CRIMINAL MISCHIEF,30.20965134,-97.76730564
78723,THEFT,30.3228864,-97.68049589
78741,CRIMINAL MISCHIEF,30.22350129,-97.72533837
78702,BURGLARY OF VEHICLE,30.26971353,-97.73025603
78723,ASSAULT W/INJURY-FAM/DATE VIOL,30.3185291,-97.7034222
78723,ASSAULT W/INJURY-FAM/DATE VIOL,30.30512792,-97.68053078
78758,BURGLARY OF VEHICLE,30.40181568,-97.7047547
78741,CRIMINAL MISCHIEF,30.23496305,-97.7183772
78741,FAMILY DISTURBANCE,30.23316736,-97.69785989
78704,THEFT,30.25417655,-97.76512759
78753,CRIMINAL MISCHIEF,30.34940853,-97.70239954
78741,FAMILY DISTURBANCE,30.22350129,-97.72533837
78759,BURGLARY OF VEHICLE,30.41727413,-97.74678106
78702,ASSAULT W/INJURY-FAM/DATE VIOL,30.25907965,-97.70890363
78741,FAMILY DISTURBANCE,30.23433705,-97.71398825
78758,FAMILY DISTURBANCE,30.37958222,-97.69246253
78759,BURGLARY OF VEHICLE,30.39767572,-97.73306739
78744,FAMILY DISTURBANCE,30.16205547,-97.74522083
78702,CRIMINAL MISCHIEF,30.25322453,-97.71039969
78758,BURGLARY OF VEHICLE,30.4038883,-97.69799361
78701,BURGLARY OF VEHICLE,30.25682548,-97.73825777
78741,BURGLARY OF VEHICLE,30.2194402,-97.73717201
78723,THEFT,30.31236783,-97.69296426
78702,BURGLARY OF VEHICLE,30.26338767,-97.72754653
78759,BURGLARY OF VEHICLE,30.38772694,-97.74390948
78759,BURGLARY OF VEHICLE,30.38772694,-97.74390948
78741,BURGLARY OF VEHICLE,30.23532226,-97.72493362
78723,FAMILY DISTURBANCE,30.31871013,-97.66572647
78758,BURGLARY OF VEHICLE,30.40102385,-97.72769104
78759,BURGLARY OF VEHICLE,30.41801083,-97.74758004
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.26650256,-97.73819092
78702,BURGLARY OF VEHICLE,30.25323472,-97.70057209
78741,THEFT,30.21316789,-97.71359642
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.20361518,-97.75297337
78723,FAMILY DISTURBANCE,30.30755468,-97.67805181
78702,BURGLARY OF VEHICLE,30.26360511,-97.73107341
78759,BURGLARY OF VEHICLE,30.40809627,-97.7307333
78741,FAMILY DISTURBANCE,30.24271748,-97.73059094
78744,BURGLARY OF VEHICLE,30.19983886,-97.74057691
78702,CRIMINAL MISCHIEF,30.26254371,-97.7255384
78704,THEFT,30.22978998,-97.76679908
78757,BURGLARY OF VEHICLE,30.36120861,-97.73944541
78748,THEFT,30.16291061,-97.79312325
78753,THEFT,30.41554401,-97.67477248
78753,THEFT,30.38804073,-97.68264674
78758,FAMILY DISTURBANCE,30.40305072,-97.7224072
78757,BURGLARY OF VEHICLE,30.36120861,-97.73944541
78704,CRIMINAL MISCHIEF,30.22538095,-97.75214167
78704,THEFT,30.23427769,-97.74217043
78753,FAMILY DISTURBANCE,30.37774224,-97.6764808
78741,FAMILY DISTURBANCE,30.23433705,-97.71398825
78741,FAMILY DISTURBANCE,30.23039867,-97.72977637
78741,BURGLARY OF VEHICLE,30.23696394,-97.73439181
78744,CRIMINAL MISCHIEF,30.17822954,-97.75418939
78723,THEFT,30.30755468,-97.67805181
78745,FAMILY DISTURBANCE,30.19259606,-97.77497082
78702,FAMILY DISTURBANCE,30.26675374,-97.70853025
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.26673019,-97.73897376
78741,BURGLARY OF VEHICLE,30.2304676,-97.73086723
78744,BURGLARY OF VEHICLE,30.18739944,-97.76364483
78744,BURGLARY OF VEHICLE,30.19578266,-97.73368539
78753,FAMILY DISTURBANCE,30.35019869,-97.68786634
78741,BURGLARY OF VEHICLE,30.23597684,-97.71859364
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.40392389,-97.70912357
78723,CRIMINAL MISCHIEF,30.30416717,-97.70156941
78741,THEFT,30.22676056,-97.74391451
78753,FAMILY DISTURBANCE,30.39656562,-97.64622343
78704,ASSAULT W/INJURY-FAM/DATE VIOL,30.2567918,-97.75142867
78745,CRIMINAL MISCHIEF,30.21245605,-97.80237801
78723,THEFT,30.30465559,-97.6841573
78741,THEFT,30.22771552,-97.70117271
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.37919124,-97.67300854
78745,FAMILY DISTURBANCE,30.21267351,-97.76659835
78702,CRIMINAL MISCHIEF,30.26983596,-97.7177653
78702,BURGLARY OF VEHICLE,30.25386442,-97.71290727
78745,THEFT,30.16963134,-97.7871225
78745,BURGLARY OF VEHICLE,30.2268757,-97.78461889
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.23316736,-97.69785989
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.27419873,-97.74734127
78758,BURGLARY OF VEHICLE,30.4067901,-97.69786669
78745,BURGLARY OF VEHICLE,30.2268757,-97.78461889
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.39784803,-97.66153475
78702,BURGLARY OF VEHICLE,30.26425152,-97.72377499
78702,BURGLARY OF VEHICLE,30.26425152,-97.72377499
78702,BURGLARY OF VEHICLE,30.26425152,-97.72377499
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.19917123,-97.75395645
78704,ASSAULT W/INJURY-FAM/DATE VIOL,30.23781689,-97.7414673
78759,BURGLARY OF VEHICLE,30.40064201,-97.73748336
78702,BURGLARY OF VEHICLE,30.25304743,-97.71074982
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.19917123,-97.75395645
78744,CRIMINAL MISCHIEF,30.19917123,-97.75395645
78753,FAMILY DISTURBANCE,30.35225082,-97.69282075
78741,CRIMINAL MISCHIEF,30.23532226,-97.72493362
78702,BURGLARY OF VEHICLE,30.26080166,-97.71483224
78741,FAMILY DISTURBANCE,30.21566282,-97.70355009
78702,FAMILY DISTURBANCE,30.25212272,-97.70387815
78741,FAMILY DISTURBANCE,30.23532226,-97.72493362
78702,CRIMINAL MISCHIEF,30.25898071,-97.73508547
78741,CRIMINAL MISCHIEF,30.23973544,-97.71651845
78745,FAMILY DISTURBANCE,30.19259606,-97.77497082
78741,CRIMINAL MISCHIEF,30.23973544,-97.71651845
78741,CRIMINAL MISCHIEF,30.23973544,-97.71651845
78741,FAMILY DISTURBANCE,30.23496305,-97.7183772
78759,BURGLARY OF VEHICLE,30.41801083,-97.74758004
78759,BURGLARY OF VEHICLE,30.41801083,-97.74758004
78759,BURGLARY OF VEHICLE,30.41801083,-97.74758004
78744,FAMILY DISTURBANCE,30.18362034,-97.6878841
78758,BURGLARY OF VEHICLE,30.39716921,-97.71910498
78759,BURGLARY OF VEHICLE,30.41801083,-97.74758004
78701,THEFT,30.26669196,-97.73885121
78702,BURGLARY OF VEHICLE,30.25340668,-97.71163979
78741,BURGLARY OF VEHICLE,30.23422124,-97.72043711
78741,THEFT,30.24250177,-97.72809745
78704,THEFT,30.2200027,-97.75439457
78701,THEFT,30.26701898,-97.74495761
78741,THEFT,30.23964224,-97.72786734
78723,THEFT,30.30178356,-97.69867079
78702,THEFT,30.26326498,-97.72624764
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.23433705,-97.71398825
78704,FAMILY DISTURBANCE,30.23731396,-97.78162254
78758,THEFT,30.40007896,-97.72693922
78704,THEFT,30.2200027,-97.75439457
78758,BURGLARY OF VEHICLE,30.35308005,-97.70668219
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.19334178,-97.74488615
78744,THEFT,30.2045923,-97.74225104
78741,THEFT,30.23767769,-97.72566505
78741,BURGLARY OF VEHICLE,30.23532226,-97.72493362
78745,CRIMINAL MISCHIEF,30.19060915,-97.77229753
78759,BURGLARY OF VEHICLE,30.3999032,-97.7394387
78741,BURGLARY OF VEHICLE,30.23422124,-97.72043711
78758,CRIMINAL MISCHIEF,30.41330498,-97.70359413
78704,ASSAULT W/INJURY-FAM/DATE VIOL,30.26152082,-97.75791128
78702,BURGLARY OF VEHICLE,30.25391055,-97.71233893
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.19403685,-97.70060534
78741,THEFT,30.24188761,-97.72927339
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.27036046,-97.75040038
78753,BURGLARY OF VEHICLE,30.39325238,-97.65917154
78753,THEFT,30.38422187,-97.67633399
78741,THEFT,30.2237474,-97.73257166
78753,CRIMINAL MISCHIEF,30.37919124,-97.67300854
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.22935819,-97.72621907
78723,FAMILY DISTURBANCE,30.32142005,-97.67928077
78745,ASSAULT W/INJURY-FAM/DATE VIOL,30.20916384,-97.81590626
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.36652912,-97.69300709
78723,ASSAULT W/INJURY-FAM/DATE VIOL,30.30551917,-97.66162802
78704,ASSAULT W/INJURY-FAM/DATE VIOL,30.23946598,-97.75599708
78744,FAMILY DISTURBANCE,30.19139271,-97.76555536
78701,BURGLARY OF VEHICLE,30.27155835,-97.74856538
78702,FAMILY DISTURBANCE,30.2642223,-97.72072143
78701,CRIMINAL MISCHIEF,30.27728843,-97.74589591
78704,BURGLARY OF VEHICLE,30.22729463,-97.76305528
78741,THEFT,30.23597684,-97.71859364
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.38385643,-97.6947406
78745,FAMILY DISTURBANCE,30.20014266,-97.804727
78745,BURGLARY OF VEHICLE,30.20037025,-97.76887566
78753,BURGLARY OF VEHICLE,30.40110718,-97.67517059
78758,THEFT,30.37887031,-97.71165791
78748,THEFT,30.16548757,-97.78952006
78759,BURGLARY OF VEHICLE,30.39061033,-97.73865127
78759,CRIMINAL MISCHIEF,30.39624305,-97.74955349
78741,BURGLARY OF VEHICLE,30.2330143,-97.70165227
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.22478271,-97.69497855
78745,ASSAULT W/INJURY-FAM/DATE VIOL,30.20436341,-97.78428824
78745,THEFT,30.19203117,-97.79814507
78744,FAMILY DISTURBANCE,30.18757114,-97.74418279
78702,ASSAULT W/INJURY-FAM/DATE VIOL,30.26289975,-97.72735692
78745,THEFT,30.19816667,-97.81526829
78741,FAMILY DISTURBANCE,30.22706496,-97.72624614
78748,FAMILY DISTURBANCE,30.18128345,-97.8040049
78757,BURGLARY OF VEHICLE,30.36840597,-97.72018915
78753,FAMILY DISTURBANCE,30.344537,-97.70156523
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.35587055,-97.69042871
78745,BURGLARY OF VEHICLE,30.21876465,-97.75615042
78741,THEFT,30.24089004,-97.73026008
78753,BURGLARY OF VEHICLE,30.33817424,-97.68334783
78758,FAMILY DISTURBANCE,30.37306027,-97.71738905
78759,BURGLARY OF VEHICLE,30.40000282,-97.74587058
78744,FAMILY DISTURBANCE,30.18854877,-97.76458936
78753,FAMILY DISTURBANCE,30.37013436,-97.68977771
78759,BURGLARY OF VEHICLE,30.39551177,-97.75025205
78702,THEFT,30.27284332,-97.72403072
78758,CRIMINAL MISCHIEF,30.40485382,-97.71371503
78744,THEFT,30.18759129,-97.75117252
78753,CRIMINAL MISCHIEF,30.37467794,-97.6718198
78704,THEFT,30.2200027,-97.75439457
78753,CRIMINAL MISCHIEF,30.3760378,-97.6728037
78748,FAMILY DISTURBANCE,30.19395485,-97.84262813
78753,BURGLARY OF VEHICLE,30.3430022,-97.69914957
78758,CRIMINAL MISCHIEF,30.35270443,-97.70714275
78745,BURGLARY OF VEHICLE,30.2018439,-97.77187305
78759,BURGLARY OF VEHICLE,30.41302956,-97.74565102
78704,BURGLARY OF VEHICLE,30.22538095,-97.75214167
78758,BURGLARY OF VEHICLE,30.39849477,-97.67984325
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.36499057,-97.69790197
78753,THEFT,30.34801409,-97.70333819
78741,THEFT,30.22503769,-97.70296228
78753,THEFT,30.41357997,-97.67568979
78758,FAMILY DISTURBANCE,30.37119483,-97.71452465
78757,BURGLARY OF VEHICLE,30.34630484,-97.73484535
78741,BURGLARY OF VEHICLE,30.22706496,-97.72624614
78702,ASSAULT W/INJURY-FAM/DATE VIOL,30.25712587,-97.73652304
78753,BURGLARY OF VEHICLE,30.35225082,-97.69282075
78759,BURGLARY OF VEHICLE,30.38272339,-97.73965657
78741,BURGLARY OF VEHICLE,30.22706496,-97.72624614
78702,ASSAULT W/INJURY-FAM/DATE VIOL,30.26052719,-97.71270742
78748,FAMILY DISTURBANCE,30.13757481,-97.80032624
78752,FAMILY DISTURBANCE,30.32982787,-97.70088847
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.23183784,-97.73292708
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.36294048,-97.67665384
78741,THEFT,30.24003303,-97.72706806
78745,BURGLARY OF VEHICLE,30.20146436,-97.79965799
78745,ASSAULT W/INJURY-FAM/DATE VIOL,30.19536242,-97.81029146
78741,THEFT,30.24250177,-97.72809745
78748,FAMILY DISTURBANCE,30.17214698,-97.79719166
78745,FAMILY DISTURBANCE,30.19864021,-97.79343129
78753,THEFT,30.35019869,-97.68786634
78753,CRIMINAL MISCHIEF,30.3365449,-97.69155742
78745,FAMILY DISTURBANCE,30.21208199,-97.80613712
78701,THEFT,30.26961414,-97.7493969
78745,BURGLARY OF VEHICLE,30.19259606,-97.77497082
78704,FAMILY DISTURBANCE,30.22338277,-97.76259882
78741,BURGLARY OF VEHICLE,30.2228373,-97.7077823
78702,ASSAULT W/INJURY-FAM/DATE VIOL,30.25429601,-97.73626333
78723,THEFT,30.30714138,-97.66939998
78759,BURGLARY OF VEHICLE,30.38514513,-97.7385033
78757,BURGLARY OF VEHICLE,30.34630484,-97.73484535
78758,THEFT,30.3751629,-97.7005169
78704,BURGLARY OF VEHICLE,30.22353602,-97.76297162
78758,FAMILY DISTURBANCE,30.37459054,-97.71151415
78744,CRIMINAL MISCHIEF,30.16337802,-97.74425172
78753,FAMILY DISTURBANCE,30.39295402,-97.67684845
78741,FAMILY DISTURBANCE,30.22249725,-97.70447881
78745,CRIMINAL MISCHIEF,30.21829552,-97.75579874
78741,CRIMINAL MISCHIEF,30.23895008,-97.72075579
78753,FAMILY DISTURBANCE,30.40208364,-97.6520412
78758,CRIMINAL MISCHIEF,30.3696023,-97.71075212
78748,FAMILY DISTURBANCE,30.17214698,-97.79719166
78702,FAMILY DISTURBANCE,30.25589908,-97.71678054
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.25972208,-97.73760329
78704,FAMILY DISTURBANCE,30.24513798,-97.76590015
78753,FAMILY DISTURBANCE,30.35127602,-97.7009247
78741,FAMILY DISTURBANCE,30.22321317,-97.72145699
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.2661858,-97.73558862
78723,FAMILY DISTURBANCE,30.30714138,-97.66939998
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.26436597,-97.74800703
78745,CRIMINAL MISCHIEF,30.1974094,-97.78989537
78753,THEFT,30.3568791,-97.67840337
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.36912497,-97.69338326
78752,ASSAULT W/INJURY-FAM/DATE VIOL,30.32304106,-97.6830533
78758,THEFT,30.3590516,-97.71464186
78701,THEFT,30.26010127,-97.73921525
78704,BURGLARY OF VEHICLE,30.26277828,-97.75274503
78758,FAMILY DISTURBANCE,30.36559105,-97.70089239
78752,FAMILY DISTURBANCE,30.32573466,-97.68909512
78744,THEFT,30.2150579,-97.69513333
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.37359528,-97.71112885
78758,THEFT,30.4027355,-97.72381184
78702,FAMILY DISTURBANCE,30.26141926,-97.70148317
78758,CRIMINAL MISCHIEF,30.40485382,-97.71371503
78704,FAMILY DISTURBANCE,30.2397379,-97.75529612
78704,BURGLARY OF VEHICLE,30.25255564,-97.76453076
78701,THEFT,30.26732068,-97.73893254
78745,THEFT,30.19060915,-97.77229753
78704,THEFT,30.25388288,-97.7646095
78701,THEFT,30.26678665,-97.73918136
78702,CRIMINAL MISCHIEF,30.26099452,-97.73579167
78741,THEFT,30.23677947,-97.72423542
78701,BURGLARY OF VEHICLE,30.28156628,-97.74254573
78741,FAMILY DISTURBANCE,30.23190271,-97.71787727
78701,THEFT,30.26678665,-97.73918136
78748,THEFT,30.16291061,-97.79312325
78723,THEFT,30.31639298,-97.70614968
78701,THEFT,30.26780114,-97.74120096
78758,CRIMINAL MISCHIEF,30.3691692,-97.71701881
78752,FAMILY DISTURBANCE,30.32812399,-97.68865868
78757,BURGLARY OF VEHICLE,30.34777979,-97.72810498
78741,BURGLARY OF VEHICLE,30.23289806,-97.71880686
78753,FAMILY DISTURBANCE,30.39295402,-97.67684845
78758,CRIMINAL MISCHIEF,30.40485382,-97.71371503
78753,THEFT,30.37577226,-97.67565006
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.27027953,-97.7502061
78702,ASSAULT W/INJURY-FAM/DATE VIOL,30.25406241,-97.73613656
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.26681325,-97.73927253
78753,BURGLARY OF VEHICLE,30.34646485,-97.70759485
78753,THEFT,30.34436181,-97.69651852
78701,THEFT,30.26676255,-97.73907745
78741,BURGLARY OF VEHICLE,30.22706496,-97.72624614
78758,THEFT,30.39353492,-97.72567574
78723,FAMILY DISTURBANCE,30.31066814,-97.68829704
78741,FAMILY DISTURBANCE,30.23770208,-97.72794502
78723,ASSAULT W/INJURY-FAM/DATE VIOL,30.29930398,-97.67369558
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.19358887,-97.74717811
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.22390959,-97.69171494
78758,THEFT,30.39592974,-97.6938962
78744,FAMILY DISTURBANCE,30.19595106,-97.73452939
78745,CRIMINAL MISCHIEF,30.20260288,-97.82016812
78744,FAMILY DISTURBANCE,30.17654144,-97.77877028
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.17940805,-97.76136602
78758,THEFT,30.37860918,-97.72461698
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.35382572,-97.70844419
78723,FAMILY DISTURBANCE,30.31531517,-97.68757685
78758,CRIMINAL MISCHIEF,30.36651012,-97.69877075
78741,CRIMINAL MISCHIEF,30.23258831,-97.72209348
78744,BURGLARY OF VEHICLE,30.17057316,-97.78193509
78744,FAMILY DISTURBANCE,30.19220135,-97.73163518
78758,BURGLARY OF VEHICLE,30.354408,-97.70665872
78741,THEFT,30.23581427,-97.72262391
78702,FAMILY DISTURBANCE,30.27491956,-97.71727266
78748,FAMILY DISTURBANCE,30.18014517,-97.81154983
78753,FAMILY DISTURBANCE,30.39295402,-97.67684845
78741,FAMILY DISTURBANCE,30.22527133,-97.72757724
78753,FAMILY DISTURBANCE,30.39295402,-97.67684845
78753,BURGLARY OF VEHICLE,30.3454296,-97.70754058
78752,FAMILY DISTURBANCE,30.32573466,-97.68909512
78752,FAMILY DISTURBANCE,30.32573466,-97.68909512
78745,ASSAULT W/INJURY-FAM/DATE VIOL,30.2145134,-97.76879152
78758,BURGLARY OF VEHICLE,30.354408,-97.70665872
78741,FAMILY DISTURBANCE,30.22664019,-97.7210571
78741,FAMILY DISTURBANCE,30.22706496,-97.72624614
78759,BURGLARY OF VEHICLE,30.41069234,-97.71678989
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.36019369,-97.70459186
78723,FAMILY DISTURBANCE,30.31554109,-97.70229583
78702,THEFT,30.26578664,-97.70804325
78753,CRIMINAL MISCHIEF,30.3579261,-97.67663339
78758,BURGLARY OF VEHICLE,30.3548519,-97.70604089
78758,FAMILY DISTURBANCE,30.36794153,-97.71508242
78745,THEFT,30.23140768,-97.79289895
78701,CRIMINAL MISCHIEF,30.26833485,-97.74229562
78704,THEFT,30.24563561,-97.73994914
78745,FAMILY DISTURBANCE,30.20890323,-97.79851292
78745,FAMILY DISTURBANCE,30.17464638,-97.78428392
78753,FAMILY DISTURBANCE,30.35270967,-97.70283594
78758,THEFT,30.37203604,-97.71477459
78702,FAMILY DISTURBANCE,30.26830969,-97.70138722
78753,CRIMINAL MISCHIEF,30.34950001,-97.69667616
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.18866207,-97.74631271
78704,THEFT,30.2200027,-97.75439457
78741,THEFT,30.24450788,-97.72963988
78741,THEFT,30.23581427,-97.72262391
78704,BURGLARY OF VEHICLE,30.23897102,-97.78957363
78741,BURGLARY OF VEHICLE,30.22058572,-97.69124529
78745,FAMILY DISTURBANCE,30.20067462,-97.77254048
78753,BURGLARY OF VEHICLE,30.3391525,-97.69116892
78752,ASSAULT W/INJURY-FAM/DATE VIOL,30.32755039,-97.69098571
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.34801409,-97.70333819
78741,FAMILY DISTURBANCE,30.23433705,-97.71398825
78758,BURGLARY OF VEHICLE,30.36256043,-97.71568839
78704,THEFT,30.2200027,-97.75439457
78758,FAMILY DISTURBANCE,30.40036349,-97.70408357
78723,THEFT,30.30178356,-97.69867079
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.35479748,-97.70499581
78704,CRIMINAL MISCHIEF,30.25225857,-97.74893946
78704,THEFT,30.25142229,-97.74865772
78748,FAMILY DISTURBANCE,30.17731189,-97.83960356
78741,BURGLARY OF VEHICLE,30.22899132,-97.72063244
78753,FAMILY DISTURBANCE,30.37694541,-97.67558918
78704,BURGLARY OF VEHICLE,30.25542239,-97.74313001
78758,THEFT,30.39797794,-97.69720015
78758,THEFT,30.38998067,-97.69857995
78753,FAMILY DISTURBANCE,30.37195243,-97.68817996
78758,BURGLARY OF VEHICLE,30.39472708,-97.70618849
78758,BURGLARY OF VEHICLE,30.3548519,-97.70604089
78758,BURGLARY OF VEHICLE,30.354408,-97.70665872
78741,FAMILY DISTURBANCE,30.23504136,-97.71359538
78757,BURGLARY OF VEHICLE,30.3501995,-97.72212528
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.37883126,-97.69245772
78752,FAMILY DISTURBANCE,30.32982787,-97.70088847
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.23247057,-97.70356752
78753,FAMILY DISTURBANCE,30.40629333,-97.6763127
78758,THEFT,30.36948655,-97.69959977
78758,BURGLARY OF VEHICLE,30.36181264,-97.70763056
78741,THEFT,30.24032603,-97.73201114
78745,BURGLARY OF VEHICLE,30.22118651,-97.78481652
78723,THEFT,30.29930398,-97.67369558
78702,BURGLARY OF VEHICLE,30.26416581,-97.72956598
78704,BURGLARY OF VEHICLE,30.23520315,-97.79137694
78702,THEFT,30.25970824,-97.72554528
78745,FAMILY DISTURBANCE,30.21105035,-97.76300934
78745,BURGLARY OF VEHICLE,30.22928017,-97.79851337
78741,FAMILY DISTURBANCE,30.23870916,-97.73162074
78704,BURGLARY OF VEHICLE,30.24227749,-97.78296434
78757,BURGLARY OF VEHICLE,30.37224779,-97.72489691
78723,FAMILY DISTURBANCE,30.30895192,-97.70581654
78704,THEFT,30.24799338,-97.76949894
78745,THEFT,30.21876465,-97.75615042
78741,FAMILY DISTURBANCE,30.23359347,-97.74043405
78704,BURGLARY OF VEHICLE,30.24227749,-97.78296434
78744,CRIMINAL MISCHIEF,30.19334178,-97.74488615
78723,FAMILY DISTURBANCE,30.30755468,-97.67805181
78758,FAMILY DISTURBANCE,30.36794153,-97.71508242
78702,CRIMINAL MISCHIEF,30.27695859,-97.70120527
78757,BURGLARY OF VEHICLE,30.36840597,-97.72018915
78704,BURGLARY OF VEHICLE,30.24227749,-97.78296434
78741,FAMILY DISTURBANCE,30.23787984,-97.69804804
78748,FAMILY DISTURBANCE,30.17853211,-97.79367176
78752,ASSAULT W/INJURY-FAM/DATE VIOL,30.3324815,-97.70985562
78744,BURGLARY OF VEHICLE,30.19031629,-97.76660024
78704,FAMILY DISTURBANCE,30.2451445,-97.75130928
78753,CRIMINAL MISCHIEF,30.34126137,-97.70170216
78704,BURGLARY OF VEHICLE,30.23879504,-97.74019619
78723,FAMILY DISTURBANCE,30.29930398,-97.67369558
78758,THEFT,30.38119531,-97.72438524
78748,FAMILY DISTURBANCE,30.17368492,-97.8063974
78759,BURGLARY OF VEHICLE,30.37891243,-97.74065996
78723,ASSAULT W/INJURY-FAM/DATE VIOL,30.30349794,-97.70621861
78758,BURGLARY OF VEHICLE,30.39849477,-97.67984325
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.28141635,-97.7419318
78741,BURGLARY OF VEHICLE,30.22642499,-97.72791034
78748,THEFT,30.18452182,-97.84859174
78741,CRIMINAL MISCHIEF,30.24251243,-97.7171496
78723,THEFT,30.31639298,-97.70614968
78744,BURGLARY OF VEHICLE,30.20482895,-97.75779826
78701,CRIMINAL MISCHIEF,30.26849725,-97.74311825
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.16358782,-97.77878351
78741,THEFT,30.22671481,-97.70628333
78753,FAMILY DISTURBANCE,30.37847998,-97.67478555
78748,FAMILY DISTURBANCE,30.18055281,-97.80349537
